ward_code,ward_name,Borough,Zone,mode_share,PTAL_bus2015,PTAL_LUL2015,PTAL_rail2015,PTAL_tram2015,PTAL_AI2015,speed_weekday_allday,speed_weekday_AM,speed_weekday_IN,change_weekday_allday,change_weekday_AM,change_weekday_IN,weekday_boardings_allday,weekend_boardings_ratio,alightings_boardings_ratio,2013_population,pop_0to15_perc,pop_16to64_perc,pop_65plus_perc,area_km,2013_pop_density,2014_med_house_price,2014_mean_income,2011_cars_own_density,2011_cars_per_household,2011_ethnic_white,2011_ethnic_mixed,2011_ethnic_asian,2011_ethnic_black
E05000089,Dudden Hill,Brent,Outer,0.16915484,6.809251831,3.753235029,0,0,10.56248686,18.24954007,16.326451,18.02320581,-0.313285986,-0.088716074,-0.167644319,38636.83243,80.68305973,66.94011153,15440,20.64516129,69.03225806,10.32258065,1.68144,9182.605386,495000,34175.20393,2356.908364,0.762408619,43.04404145,5,23.03756477,19.66968912
E05000442,Downham,Lewisham,Inner,0.244885443,6.284834649,0,1.51494713,0,7.799781779,20.65784739,19.58311861,19.94804701,-0.745666758,-0.282520649,-0.859264577,52849.97163,70.27173166,100.5972388,14822,24.06779661,63.05084746,12.88135593,2.38178,6223.076858,242500,31614.83141,1876.747643,0.737502062,57.34043989,6.935636216,7.178518419,23.4853596
E05000172,Dormers Wells,Ealing,Outer,0.188539407,8.023973016,0,0.124919607,0,8.148892623,18.64894309,17.35777717,18.23999059,-0.120892898,-0.443759286,-0.028699254,47019.68122,80.71071151,64.31533837,14030,22.2614841,65.72438163,12.01413428,2.2573,6215.390068,265000,29015.88661,1842.023657,0.966976744,17.76906629,3.157519601,57.23449751,15.68068425
E05000088,Dollis Hill,Brent,Outer,0.288754786,6.223274986,0.115616124,0,0,6.338891111,20.49156646,18.87529836,19.85524687,-0.263008232,-0.478222486,-0.27790997,26061.67969,76.88385836,70.56209603,13544,23.80952381,64.46886447,11.72161172,2.29956,5889.822401,306000,32057.22973,1748.160518,0.942776735,35.41789722,4.57767277,30.33815712,21.08682812
E05009371,De Beauvoir,Hackney,Inner,0.280226441,15.18745338,0,7.451207753,0,22.63866113,15.27320959,14.17015041,14.86124888,-1.263472902,-1.176338668,-1.317083714,19920.60428,85.71079292,42.80273597,9300,16.6288442,75.96838563,7.40277017,0.59347,15670.5478,499475,28906.47269,2736.727674,0.418277971,56.53940319,6.410191062,8.287017724,18.97526956
E05000117,Darwin,Bromley,Outer,0.052114906,0.616905293,0,0,0,0.616905293,36.7078576,35.00132525,36.47010748,1.782709206,2.027420626,1.474052668,1016.417812,55.71150094,145.218516,5249,18.0952381,58.0952381,23.80952381,29.0396,180.7531784,445000,53496.68377,122.2468629,1.705091258,92.68432082,2.305200991,1.219279863,0.819203658
E05000073,Danson Park,Bexley,Outer,0.066406387,5.350503283,0,0.870818667,0,6.22132195,20.18800505,18.71868275,19.40670802,-0.238251137,-0.244747412,-0.128457279,24609.55543,83.97312255,119.9012165,10979,18.09954751,63.80090498,17.64705882,2.71324,4046.453686,265750,42011.92367,1953.384146,1.190208848,82.94926678,2.29529101,8.543583204,4.235358412
E05009370,Dalston,Hackney,Inner,0.253659815,18.25886565,0,12.49645426,0,30.75531991,12.90731268,12.26225718,12.25121807,-0.662510147,-0.471946671,-0.594814758,145677.4513,95.71926225,118.5544386,8600,17.05426357,76.25223614,6.693500298,0.53498,16075.3673,532500,22395.97652,2390.686884,0.358253031,52.75757951,5.851916915,9.052083167,22.61407805
E05009394,Dalgarno,Kensington and Chelsea,Inner,0.238457845,8.911737563,1.052727318,0.452399755,0,10.41686464,17.07002646,16.54968176,16.21881002,0.28768724,0.279377387,0.301131125,36078.1631,82.52054385,127.8315631,7100,19.67421198,68.81686626,11.50892176,0.88982,7979.141849,600000,29767.6231,1733.428244,0.487026599,61.34976977,7.998806707,7.519220789,13.76011532
E05000479,Custom House,Newham,Outer,0.249842302,6.512909977,1.942815773,0,0,8.45572575,21.24518948,20.86577864,20.64585638,-0.393103702,-0.22270824,-0.454049215,24254.04216,72.55028159,72.76822872,14224,23.67491166,69.61130742,6.713780919,2.06344,6893.343155,250000,31738.4236,1614.779204,0.686727123,43.82733408,5.420416198,15.17154106,26.91929134
E05000116,Crystal Palace,Bromley,Outer,0.146048395,8.478819952,0,6.208419258,0.049450306,14.73668951,19.87358003,18.78334487,19.73185448,-1.078488346,-1.032475439,-1.153237236,73310.51317,75.58420745,93.4759249,12696,20.23809524,71.42857143,8.333333333,2.29114,5541.346229,250000,35633.10515,1533.734298,0.574934555,59.74322621,7.624448645,5.497794581,22.25110271
E05000269,Crouch End,Haringey,Outer,0.144383897,7.097078988,1.049900256,0.442800007,0,8.589779252,17.33497305,16.8767211,16.48957763,0.197608325,0.05698109,0.243015158,28949.18947,79.3438569,81.80329846,12621,16.33466135,74.10358566,9.561752988,1.4404,8762.149403,563750,70845.73518,3017.911691,0.747678019,80.51659932,5.585928215,5.27691942,4.238966801
E05000152,Croham,Croydon,Outer,0.177190113,5.197002475,0,1.682048481,0.540651074,7.41970203,23.85790518,21.84419452,23.65046914,-0.691389519,-0.661204922,-0.759541016,21435.5118,69.26982437,50.61529225,16022,18.88544892,68.73065015,12.38390093,3.52705,4542.606427,250000,50376.20214,1946.952836,0.981140163,67.69442017,6.278866558,12.85732118,10.12358008
E05000441,Crofton Park,Lewisham,Inner,0.12459243,7.212066332,0,5.060984979,0,12.27305131,16.63334774,14.47675812,16.3500525,-1.002672185,-1.33863647,-0.839991874,22432.89866,77.49803619,61.7097308,15172,20.1986755,70.1986755,9.602649007,1.71962,8822.879473,455000,52042.20941,2705.248834,0.742775028,59.49116794,7.72475613,7.2106512,21.809913
E05000458,Cricket Green,Merton,Outer,0.223364943,5.200557199,0,1.245251797,2.052938642,8.498747638,18.20911031,16.2572142,17.60133035,-1.01324102,-0.769163957,-1.161566378,38890.0718,76.92214933,64.27139579,11692,23.30508475,65.25423729,11.01694915,2.99553,3903.149025,245000,30306.53167,1072.932002,0.743981481,51.51385563,5.439616832,18.32877181,21.02292166
E05000071,Crayford,Bexley,Outer,0.029443216,2.467987229,0,1.384653515,0,3.852640744,19.36509863,18.47093975,18.70261829,-1.063573783,-1.011813558,-0.992208482,6603.593589,78.42630964,88.43040716,11638,21.36752137,63.67521368,14.95726496,3.96778,2933.126333,231500,35140.92685,1334.499393,1.116382037,85.15208799,1.778656126,3.943976628,5.207080254
E05000115,Cray Valley West,Bromley,Outer,0.152650239,4.290588568,0,0.830795122,0,5.12138369,25.14777776,22.8165459,24.16768404,-0.881404882,-0.908132049,-0.951707512,15342.60538,61.35041406,66.05323052,17040,23.46041056,61.29032258,15.24926686,3.9385,4326.520249,250000,34329.33011,1907.579028,1.108766234,84.71244131,2.863849765,3.60915493,6.590375587
E05000114,Cray Valley East,Bromley,Outer,0.114145058,1.632533572,0,0.161412391,0,1.793945963,22.62562809,21.22393554,21.4820138,0.271281981,0.445389101,0.380021339,22735.32321,71.37916418,39.27170309,15722,22.36421725,60.7028754,16.93290735,13.27866,1184.005013,242000,34860.35934,519.1788931,1.030031376,83.92062079,2.754102531,3.332909299,7.658058771
E05000072,Cray Meadows,Bexley,Outer,0.089835319,1.811869522,0,0.509315514,0,2.321185036,28.22349349,26.28788038,27.26381158,-0.766325131,-0.455498121,-0.631213998,10405.56506,62.83523143,75.1930257,11312,20.61403509,61.40350877,17.54385965,7.19031,1573.228414,285000,37554.51148,764.3620372,1.16762269,88.18069307,2.280763791,4.367043847,3.60678925
E05000307,Cranham,Havering,Outer,0.095855198,1.967515509,0.522628622,0.907321846,0,3.397465977,27.87937616,26.21639635,28.23213722,-0.249577941,-0.635738136,0.19239115,4507.156637,64.07477315,101.858853,12613,16.73306773,58.56573705,24.70119522,6.55501,1924.17708,320000,53373.40322,1060.410282,1.342410197,93.72869262,1.458812336,2.790771426,0.975184334
E05000350,Cranford,Hounslow,Outer,0.337931337,4.544295746,0.147082772,0,0,4.691378518,19.09656076,17.8687847,19.01508099,-0.776459937,-0.53946181,-1.024114112,26480.77049,80.0614131,58.55560503,12637,21.56862745,68.23529412,10.19607843,2.7263,4635.219895,226500,30899.82939,1502.402524,1.042239186,25.47281792,3.165308222,56.27126691,8.649204716
E05000502,Cranbrook,Redbridge,Outer,0.115295956,7.160191047,2.843001246,0.086349508,0,10.0895418,19.26906036,16.7779215,18.86255131,0.497985826,0.339596134,0.230082043,63118.5328,74.68952217,163.0352291,13115,20.59925094,66.66666667,12.7340824,2.40079,5462.785167,367500,43811.63798,1979.764994,1.182338308,23.97255051,2.927945101,59.66450629,7.89172703
E05009393,Courtfield,Kensington and Chelsea,Inner,0.093561584,14.49185378,19.58630268,0.346910724,0,34.42506718,11.67307882,11.26105266,10.29864232,-0.170889284,0.027313238,-0.334607177,17521.76491,74.83358828,363.7071388,10100,13.34787991,77.02967643,9.622443662,0.61433,16440.67521,1350000,99701.91592,4675.826597,0.55465402,74.73894833,4.749947972,12.32527785,2.274125862
E05000151,Coulsdon West,Croydon,Outer,0.044839594,3.343564124,0,1.722583837,0,5.066147961,21.30571406,19.41628409,21.19055702,-1.039398427,-1.005907626,-0.899644292,22337.27296,69.01869666,84.91000483,13866,19.49458484,64.98194946,15.88447653,4.99147,2777.939164,361000,59885.09301,1478.121676,1.539328187,72.50829367,4.694937257,13.22659743,5.538727823
E05000150,Coulsdon East,Croydon,Outer,0.080626623,1.895459252,0,0.424720199,0,2.320179451,26.1548381,24.57264184,25.7827766,-0.48567513,-0.74206663,-0.397147458,4764.196295,42.07621686,192.8814042,12506,18.32669323,60.15936255,21.11553785,7.74358,1615.015277,375000,52862.93672,872.3355347,1.375203583,82.79225972,4.565808412,5.085558932,4.709739325
E05000047,Coppetts,Barnet,Outer,0.151988859,6.183034673,0.025404164,0.754608937,0,6.963047773,18.76969025,18.06376287,18.17253039,-0.950198917,-1.116709878,-1.208435655,32566.18497,77.15291873,63.03781809,17703,19.59654179,69.16426513,10.95100865,2.72058,6507.068346,335000,40279.53572,2458.666902,0.962723086,63.36779077,6.128904705,15.57363159,8.241540982
E05000113,Copers Cope,Bromley,Outer,0.105652859,4.414145225,0,3.906531124,0.796881187,9.117557536,22.09824133,20.73027701,20.79697676,-0.912509498,-0.959860205,-0.91356461,24913.40362,81.62962339,145.120225,15736,14.28571429,68.88888889,16.82539683,3.28692,4787.460601,315000,53873.74782,2396.468426,0.971989141,80.76385358,3.959074733,6.170564311,5.579562786
E05000407,Coombe Vale,Kingston upon Thames,Outer,0.084690431,3.564925705,0,1.821842331,0,5.386768036,23.91859821,21.46994464,23.28840723,-1.032077542,-0.813751137,-1.489038588,1981.876075,53.21365194,100.5213535,9972,21,65.5,14,1.6471,6054.277214,480000,57501.66215,2697.468278,1.234166667,65.1524268,3.870838347,23.92699559,1.865222623
E05000406,Coombe Hill,Kingston upon Thames,Outer,0.124477959,3.452236175,0,0.43189272,0,3.884128895,26.72254701,24.56313253,26.64141914,-1.10149353,-0.942376273,-1.150574255,13621.42835,65.56094858,89.52878479,10673,18.77934272,66.66666667,15.02347418,4.4217,2413.777506,480000,57853.46305,1086.233801,1.303038524,62.58783847,4.516068584,19.72266467,3.597863768
E05000070,Colyers,Bexley,Outer,0.032658346,3.245694411,0,1.795661568,0,5.041355979,20.34739141,18.25684725,19.20932699,-1.415859811,-0.841718325,-1.698111581,7172.265686,68.29746218,58.1062082,11289,22.46696035,62.55506608,14.97797357,1.64393,6867.080715,247000,33666.41569,2906.449788,1.079286198,81.14979183,2.320843299,4.375941182,9.992027638
E05009392,Colville,Kensington and Chelsea,Inner,0.200492315,14.03373904,7.931989892,0,0,21.96572893,15.05235521,14.14541868,13.02973863,0.174136068,-0.182686341,-0.232520262,31389.6426,100.5800745,101.2414384,9700,13.52341714,76.56407837,9.912504489,0.48988,19800.76753,970000,64348.31023,4661.696963,0.452698151,67.88512919,6.833978481,7.9227908,11.51528974
E05000457,Colliers Wood,Merton,Outer,0.169821033,8.318757101,5.574790872,0.803309211,0,14.69685718,14.94131056,13.81550784,14.234292,-0.080262779,0.45654053,-0.322084533,27507.58847,87.39751826,73.89864399,11073,15.625,76.33928571,8.482142857,1.1109,9967.593843,350000,41121.963,2719.416689,0.682095281,57.96080556,5.201842319,22.07170595,9.816671182
E05000253,College Park and Old Oak,Hammersmith and Fulham,Inner,0.335765163,5.914844119,3.766901857,0.702383703,0,10.38412968,18.00976307,16.99369339,17.39925459,-0.291223942,-0.252342589,-0.453373873,56282.11779,65.04784654,113.1290985,9927,19.79695431,72.08121827,8.629441624,3.43654,2888.66127,458000,33388.72929,460.6377345,0.430865542,46.20731339,6.346328196,12.04795004,19.51244082
E05000538,College,Southwark,Inner,0.151631292,4.957655254,0,2.546075861,0,7.503731115,20.89709494,19.16318005,20.87555805,-0.807281694,-0.706446735,-0.636337664,55378.56401,80.35193677,66.48282235,11831,20.76271186,67.37288136,11.86440678,3.23324,3659.177791,350000,54916.06197,1241.479135,0.794851485,63.24909137,6.254754459,7.725466993,20.6744992
E05000046,Colindale,Barnet,Outer,0.134252793,4.559530407,1.918638708,0.16037534,0,6.638544455,19.61673277,18.14280377,18.89605138,-0.158343382,-0.081929069,-0.080706356,64277.91105,78.75617553,91.62498074,21931,22.37762238,69.46386946,8.158508159,2.63627,8318.950639,302500,29325.48223,1937.965383,0.812241653,31.24344535,4.860699467,22.54343167,14.95599836
E05000217,Coldharbour and New Eltham,Greenwich,Inner,0.090707154,5.154993208,0,1.939760315,0,7.094753523,17.56351153,15.72255709,17.60481286,-0.308969853,-0.431414639,-0.204622322,13859.15509,68.02462519,49.49577568,13304,17.76061776,64.09266409,18.14671815,2.54935,5218.58513,325000,47629.19343,2333.535999,1.149565217,80.24654239,3.059230307,5.907997595,6.885147324
E05000420,Coldharbour,Lambeth,Inner,0.301332513,17.95392318,3.897447591,5.591193807,0,27.44256458,15.43472585,15.0996758,14.95923262,-0.930366604,-0.697177298,-1.066600581,304707.4755,82.88874175,84.20281256,17229,20.63953488,72.96511628,6.104651163,1.20806,14261.70886,435000,32403.12101,2069.433637,0.350729517,36.88548378,8.433455221,4.840675605,44.36705555
E05000196,Cockfosters,Enfield,Outer,0.075821367,1.567807495,1.540516239,0.252419054,0,3.360742788,26.87250894,23.54837417,26.93049386,-1.137400857,-1.078743043,-1.417718319,15389.38301,67.00303335,148.0156897,14082,16.49122807,64.21052632,19.29824561,10.41279,1352.3753,472000,57228.41954,675.803507,1.349376798,72.13463997,4.061923022,13.28646499,4.885669649
E05000112,Clock House,Bromley,Outer,0.091513594,6.631847145,0,4.313888457,2.455235709,13.40097131,21.13277073,19.18948716,19.93755941,-0.742562993,-0.855300319,-0.848177393,16652.81374,69.70108544,84.423339,15863,20.88607595,66.7721519,12.34177215,2.26647,6998.989618,308750,46953.67341,2930.548386,0.962469207,77.85412595,5.09361407,5.005358381,9.468574671
E05009369,Clissold,Hackney,Inner,0.258321028,9.78504042,0,0.807616195,0,10.59265662,18.52732057,17.91718622,17.99301316,-0.057111856,-0.1433232,-0.111047301,13601.64927,76.71987737,48.91432622,13400,20.50961766,72.43757489,7.05280745,1.01074,13257.61323,477500,57727.04482,2530.763119,0.471981313,64.54438454,6.302290453,7.367312264,14.82245176
E05000171,Cleveland,Ealing,Outer,0.120347641,6.518749996,0.14614664,1.10952033,0,7.774416967,19.56557721,18.14575314,19.72200524,-0.532194153,-0.576681899,-0.419342313,26990.20689,75.43176019,44.42502501,14689,21.54882155,65.99326599,12.45791246,2.22856,6591.25175,500000,52377.20105,2385.845568,0.930521526,62.54339982,5.201170944,14.47341548,10.82442644
E05000370,Clerkenwell,Islington,Inner,0.178878471,18.83549744,11.87545657,7.447730963,0,38.15868498,13.76423171,12.8212819,12.7926102,0.084556098,0.473839808,-0.058850526,64296.69892,60.66964476,111.4420517,12014,11.98347107,79.75206612,8.26446281,0.93263,12881.85025,732500,54903.81469,2116.595006,0.373509934,67.62110871,4.727817546,11.66139504,8.939570501
E05000501,Clementswood,Redbridge,Outer,0.165796533,11.44265199,0,2.046530778,0,13.48918277,15.49347686,14.98702991,14.72520279,-0.345132775,-0.263115837,-0.367041047,259189.1174,86.38656829,123.5212306,15862,26.625387,65.94427245,7.430340557,1.27215,12468.65543,235000,31195.05414,2821.208191,0.807787531,14.56941117,2.994578237,61.25961417,10.06178288
E05000500,Clayhall,Redbridge,Outer,0.045946577,3.800193501,1.261238915,0,0,5.061432416,22.39666088,19.11832157,22.83155813,-1.029686966,-2.120632221,-0.49396557,10236.34796,65.22889764,81.649889,13524,20.4379562,64.59854015,14.96350365,2.49389,5422.853454,390000,54075.68413,2359.767271,1.434666017,28.38657202,2.499260574,59.86394558,4.628808045
E05000419,Clapham Town,Lambeth,Inner,0.15260312,14.42618365,4.998417029,1.612967478,0,21.03756816,15.3820142,14.62979781,14.70263469,0.442540891,0.563693703,0.259094546,70081.27264,76.03644495,86.75618746,14436,14.63414634,78.7456446,6.968641115,1.11893,12901.61136,610000,57761.20591,2913.497717,0.527166882,67.59490163,5.91576614,4.606539208,15.85619285
E05000418,Clapham Common,Lambeth,Inner,0.091950632,9.763344533,5.78271941,0.105350396,0,15.65141434,16.73375385,15.25518345,16.42824885,0.222002079,0.225480235,0.189090923,70500.98358,80.59130435,153.6025061,13320,15.8490566,77.35849057,6.79245283,1.33854,9951.140795,620000,68983.22043,2636.454645,0.651708218,73.05555556,5.195195195,4.96996997,12.1021021
E09000001,City of London,City of London,Inner,0.141696643,29.0437721,29.7735615,32.49772303,0,91.31505663,10.16281162,8.881817723,8.841734808,-1.116530442,-1.174930524,-1.112279231,569584.4841,59.42101572,174.2476913,7993,7.5,77.5,15,2.90397,2752.438903,765000,59728.48189,582.6506472,0.385860889,72.55098211,3.615663706,11.76029025,2.414612786
E05000633,Churchill,Westminster,Inner,0.148734151,12.86377579,5.344408487,9.105138682,0,27.31332296,15.98432736,15.08053822,14.96294136,0.54793748,0.285272105,0.461337497,15283.73855,78.90761102,104.968606,10109,19.40298507,68.15920398,12.43781095,0.5159,19594.88273,1100000,46176.9497,3522.000388,0.398377549,57.63181324,5.074685923,13.62152537,9.328321298
E05000634,Church Street,Westminster,Inner,0.279721608,16.68293743,11.59536841,6.690165236,0,34.96847107,14.0685131,13.51259788,12.64996586,-0.176139364,-0.225512064,-0.36826517,42437.58704,94.95142696,99.42100494,11946,23.1092437,63.86554622,12.60504202,0.44269,26985.02338,440000,31133.80694,3279.947593,0.307692308,37.69462582,6.002009041,21.83157542,13.38523355
E05000499,Church End,Redbridge,Outer,0.04506338,4.773327766,2.91087777,0,0,7.684205536,22.74538284,20.20779034,22.59258675,-1.263566649,-1.027772473,-1.233483791,11944.54596,70.13725054,71.96866207,11777,18.82845188,68.61924686,12.13389121,1.48496,7930.853356,340000,61597.06926,3525.347484,1.053531898,71.84342362,5.137131697,14.88494523,4.372930288
E05000069,Christchurch,Bexley,Outer,0.07710178,8.981402476,0,0.988163458,0,9.969565935,21.30592217,20.01795926,20.45994989,-0.389183694,-0.414079208,-0.189903818,171243.648,78.53404332,160.7308052,11217,18.22222222,63.55555556,18.66666667,2.55207,4395.255616,275000,47810.88256,2136.696877,1.222371666,84.70179192,2.014798966,7.32816261,3.057858607
E05000349,Chiswick Riverside,Hounslow,Outer,0.108403994,3.845949694,0.202400121,2.268548179,0,6.316897994,20.76791006,19.00194747,20.17910058,0.926200408,1.433598662,0.344051757,4543.208941,72.80972628,87.45005509,11710,18.56540084,68.35443038,13.08016878,1.92423,6085.551104,650000,71529.45939,2611.434184,0.983943607,79.76088813,4.602903501,7.79675491,3.868488471
E05000348,Chiswick Homefields,Hounslow,Outer,0.091275142,4.977892014,1.752368184,0.071189556,0,6.801449754,16.52113443,15.171517,16.10360946,0.38582043,0.685755634,0.490412035,26046.6417,80.89902331,82.08514295,11574,18.37606838,69.65811966,11.96581197,2.03637,5683.642953,772500,74104.55868,2102.270216,0.881408277,79.61810956,4.199066874,7.128045619,4.121306376
E05000111,Chislehurst,Bromley,Outer,0.045008226,2.635135375,0,0.586558066,0,3.221693441,22.95904156,19.42002456,22.63157965,-0.761285525,-0.702535597,-1.025337009,24413.5044,50.33626176,234.9933511,15187,18.09210526,60.19736842,21.71052632,10.4412,1454.5263,395000,64058.85794,814.0826725,1.397107166,85.95509317,2.350694673,6.215842497,2.192664779
E05000593,Chingford Green,Waltham Forest,Outer,0.078912601,4.050504153,0,1.334208356,0,5.384712509,21.36338615,20.03734079,20.24103819,-0.764626786,-0.637181406,-0.644020513,31230.43581,68.07201427,146.9186191,10482,17.53554502,60.18957346,22.27488152,3.72664,2812.721379,330000,51771.97537,1370.671704,1.143496754,83.69585957,3.892386949,4.083190231,5.103987789
E05000045,Childs Hill,Barnet,Outer,0.145030674,11.88302228,1.766237662,0.969204856,0,14.6184648,15.74939492,14.5494079,14.77004308,-0.040102662,-0.38671278,-0.024874312,219276.8019,83.54233381,66.76412135,20643,19.55445545,67.82178218,12.62376238,3.09301,6674.081235,507500,40892.68889,2059.482511,0.828779599,59.30339582,5.091314247,16.5673594,7.886450613
E05000405,Chessington South,Kingston upon Thames,Outer,0.170684418,1.631872078,0,0.382177743,0,2.014049821,23.48256331,21.38701621,23.78680143,-0.576947248,-0.336469492,-0.595825011,7162.078414,87.05693333,58.32888981,10460,21.05263158,65.07177033,13.87559809,7.55173,1385.11308,315000,43356.80183,730.9583367,1.36802974,85.11472275,2.877629063,6.711281071,1.682600382
E05000404,Chessington North and Hook,Kingston upon Thames,Outer,0.18147538,3.789081867,0,0.763354728,0,4.552436595,22.72274289,20.31301879,22.51682369,0.05912784,-0.348361127,0.002824271,10005.11646,79.38027365,40.39311826,8926,20.11173184,64.80446927,15.08379888,1.9298,4625.349777,310000,41649.49976,2284.174526,1.306461174,83.19516021,3.058480842,8.335200538,2.16222272
E05000110,Chelsfield and Pratts Bottom,Bromley,Outer,0.049127038,1.130541291,0,0.492079528,0,1.622620818,27.55324191,25.84298077,26.35884643,-0.464294736,-0.782732975,-0.185611245,7773.123117,71.33174837,42.92971195,14737,19.04761905,60.88435374,20.06802721,12.5632,1173.029165,400000,58900.65751,674.7484717,1.454030875,88.86476216,1.832123227,5.326728642,1.798195019
E05009391,Chelsea Riverside,Kensington and Chelsea,Inner,0.191437721,13.29128335,0.056770654,1.479009359,0,14.82706336,12.83136345,12.13296683,11.49355086,-0.287718035,0.327684527,-0.503406177,23083.5195,79.46605348,249.7852077,8800,15.78395448,69.04168405,15.17436147,0.53758,16369.65661,1100000,59141.10661,4439.074511,0.547002069,67.67366632,6.041094262,9.980101442,7.059170201
E05000560,Cheam,Sutton,Outer,0.064197009,1.92991645,0,1.475763597,0,3.405680048,22.70008085,20.15418899,21.52053234,-0.234874881,-0.68915441,-0.431878298,9586.133588,62.16121638,204.888259,10510,19.90521327,59.71563981,20.37914692,3.93038,2674.041696,376000,60913.42456,1514.611819,1.520950434,77.14557564,3.168411037,14.37678402,2.055185538
E05000537,Chaucer,Southwark,Inner,0.257289542,24.86225855,9.270767207,22.50487389,0,56.63789964,14.89188351,13.97515423,13.91243997,-0.531593572,-0.553948248,-0.550121439,125017.3737,77.84504788,70.3227583,15822,14.55696203,80.06329114,5.379746835,0.81977,19300.53552,442000,40580.53111,2754.431121,0.362149158,48.01542156,5.612438377,16.47073695,22.01365188
E05000195,Chase,Enfield,Outer,0.070552271,0.6344207,0,0.282364862,0,0.916785562,28.49267148,27.45995455,29.19419518,-1.990352981,0.021553306,-0.880348578,5807.586322,51.62368197,195.6081063,13959,21.9858156,64.18439716,13.4751773,16.93541,824.2493096,324000,37799.57488,364.3844466,1.094148936,75.54266065,4.663657855,6.318504191,9.219858156
E05000328,Charville,Hillingdon,Outer,0.168666614,3.972613002,0,0,0,3.972613002,21.82590187,20.67675482,21.37591892,-0.522264758,-0.746521993,-0.587657297,18699.33961,70.21689173,28.2277686,13046,22.22222222,65.13409962,12.64367816,2.97433,4386.1979,275000,35055.30486,1945.312053,1.333179724,54.32316419,3.763605703,26.16127549,9.113904645
E05000216,Charlton,Greenwich,Inner,0.164102482,9.345444361,0,3.026976601,0,12.37242096,20.70752468,19.32767367,20.54161698,-1.034385719,-1.420705212,-1.12250524,18957.98234,89.5692988,49.86661293,14502,22.34042553,66.31205674,11.34751773,2.0312,7139.621898,363000,40215.70764,1993.895234,0.705697857,63.29471797,5.45442008,13.49469039,15.38408495
E05000592,Chapel End,Waltham Forest,Outer,0.106780508,6.381123889,0,0.330737107,0,6.711860995,17.18377276,15.61374283,16.93534259,-1.29195591,-1.295198138,-1.167380431,43789.17997,59.55444101,97.72323785,14407,24.13793103,67.24137931,8.620689655,1.85015,7786.936194,340000,38497.5013,2374.942572,0.867350967,50.37134726,6.462136461,18.31054349,18.60206844
E05000029,Chadwell Heath,Barking and Dagenham,Outer,0.179213813,3.961957024,0,0.168227975,0,4.130185,20.95893985,20.02940977,20.88167882,-0.585285817,-0.543202619,-0.309938444,15935.23845,73.98339496,65.26335362,10261,24.13793103,60.591133,15.27093596,3.38422,3032.013285,240500,34815.74187,1069.374922,0.918061898,60.65685606,4.609687165,15.20319657,15.52480265
E05000498,Chadwell,Redbridge,Outer,0.04114207,4.875673851,0,1.275561489,0,6.15123534,19.79374733,18.69947977,19.00383692,-1.056454264,-1.263695125,-1.390268913,16442.34573,61.13777873,95.33838494,14617,24.57912458,64.98316498,10.1010101,1.51263,9663.301667,250000,39404.9969,3548.124789,1.040116279,42.04009031,5.466237942,31.78490798,16.17979065
E05009368,Cazenove,Hackney,Inner,0.249714486,12.36784275,0,4.021084373,0,16.38892712,14.69712191,14.3592814,13.9818069,-0.664491466,-0.798858733,-0.578188301,62116.34299,78.37617503,62.30254801,14600,28.78564004,65.94459033,5.26976963,0.74154,19688.75583,375000,43441.26345,2987.014694,0.43584932,55.60815757,4.841770569,13.23196051,17.65465021
E05000327,Cavendish,Hillingdon,Outer,0.037712463,2.099314021,2.864920172,0.062399294,0,5.026633487,20.07759705,18.28310632,18.74669104,-0.090732078,-0.404697523,0.257191185,1583.231297,58.31319074,149.9589599,12006,20,63.75,16.25,2.01145,5968.828457,400000,53395.37439,3006.288996,1.361630263,77.94436115,3.140096618,11.96901549,2.632017325
E05000536,Cathedrals,Southwark,Inner,0.090246935,27.88378237,16.2844476,37.23929016,0,81.40752014,11.24789947,10.39002084,10.08708004,-2.79052516,-2.529247418,-3.046376729,460994.6449,67.63985092,128.6654242,16269,10.15384615,82.76923077,7.076923077,1.58238,10281.34835,580000,48720.75787,1451.610865,0.37060342,56.56770545,5.28612699,12.91413117,14.66592907
E05000591,Cathall,Waltham Forest,Outer,0.130579091,7.900897559,8.927203763,1.434995098,0,18.26309642,15.64078677,15.85012524,15.06329146,-0.224278949,-0.467769455,-0.217916349,35457.76878,86.53834823,137.1064677,13076,21.59090909,71.21212121,7.196969697,1.05712,12369.45664,332500,30130.70847,2350.726502,0.548565121,37.84031814,5.383909452,24.67880086,24.47996329
E05000440,Catford South,Lewisham,Inner,0.163271109,8.995633189,0,0.994820205,0,9.990453394,17.73807078,16.70896283,17.00356474,-0.31651088,-0.154171164,-0.364672529,45436.54135,79.72358794,61.30253561,15489,20.32258065,68.06451613,11.61290323,1.86655,8298.197209,332500,45167.17342,2826.605234,0.923669468,43.05636258,7.934663309,9.890890309,34.67622183
E05000559,Carshalton South and Clockhouse,Sutton,Outer,0.036379706,1.37420422,0,0.599088767,0,1.973292988,26.18443697,24.12100361,25.35964403,-0.524868286,-1.045299825,-0.558369041,1749.420095,55.2219996,89.11093821,10055,20.79207921,62.87128713,16.33663366,7.05342,1425.549592,419995,54991.31967,759.6314979,1.5,80.51715564,2.953754351,8.413724515,3.978120338
